,Airline,Source,Destination,Route,Total_Stops,Price,journey_year,journey_month,journey_day,dep_hour,dep_min,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,duration_hours,duration_mins
8901,0,2,5,DEL → HYD → COK,1,6413,2019,5,15,16,10,2022,2,15,22,30,6,20
8902,0,2,5,DEL → HYD → MAA → COK,2,6495,2019,3,27,8,35,2022,2,15,21,20,12,45
8903,2,4,4,BOM → HYD,0,5679,2019,3,24,15,50,2022,2,15,17,20,1,30
8904,1,1,0,CCU → BOM → BLR,1,8892,2019,12,5,9,25,2022,5,13,11,10,25,45
8905,2,2,5,DEL → BOM → COK,1,17025,2019,3,3,21,50,2022,3,4,18,50,21,0
8906,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,12,6,9,40,2022,2,15,19,0,9,20
8907,2,1,0,CCU → BOM → BLR,1,14572,2019,9,6,20,0,2022,6,10,18,15,22,15
8908,2,0,3,BLR → BOM → DEL,1,7833,2019,3,21,7,0,2022,2,15,15,15,8,15
8909,2,1,0,CCU → DEL → BLR,1,14152,2019,9,5,9,35,2022,2,15,22,5,12,30
8910,4,2,5,DEL → BOM → COK,1,7155,2019,3,21,10,45,2022,2,15,19,15,8,30
8911,7,1,0,CCU → DEL → BLR,1,5193,2019,4,15,7,35,2022,2,15,19,25,11,50
8912,4,2,5,DEL → IDR → BOM → COK,2,21484,2019,6,3,15,5,2022,3,7,1,35,10,30
8913,2,1,0,CCU → BOM → BLR,1,6813,2019,6,6,16,30,2022,6,7,4,40,12,10
8914,0,0,3,BLR → BOM → DEL,1,13293,2019,3,3,19,35,2022,3,7,0,35,5,0
8915,0,1,0,CCU → BLR,0,4175,2019,9,4,22,15,2022,4,10,0,50,2,35
8916,2,2,5,DEL → AMD → BOM → COK,2,11151,2019,6,27,19,10,2022,6,28,12,35,17,25
8917,0,2,5,DEL → BLR → COK,1,5913,2019,4,24,17,5,2022,2,15,22,15,5,10
8918,1,2,5,DEL → BLR → COK,1,8908,2019,6,27,13,30,2022,2,15,23,0,9,30
8919,1,0,3,BLR → GOI → DEL,1,8768,2019,9,3,17,0,2022,3,13,3,40,10,40
8920,2,2,5,DEL → BOM → COK,1,12243,2019,3,27,19,45,2022,3,28,4,25,8,40
8921,1,1,0,CCU → HYD → BLR,1,6328,2019,5,24,19,0,2022,5,25,4,40,9,40
8922,3,3,1,MAA → CCU,0,3544,2019,5,24,9,45,2022,2,15,12,0,2,15
8923,4,2,5,DEL → BOM → COK,1,15059,2019,3,6,8,0,2022,2,15,19,15,11,15
8924,2,0,3,BLR → BOM → DEL,1,11088,2019,12,3,18,55,2022,3,13,18,25,23,30
8925,2,1,0,CCU → BOM → BLR,1,13942,2019,9,5,20,0,2022,5,10,4,40,8,40
8926,3,2,5,DEL → MAA → COK,1,7318,2019,1,6,15,45,2022,2,15,22,5,6,20
8928,2,1,0,CCU → BOM → BLR,1,9664,2019,5,24,21,10,2022,5,25,10,5,12,55
8929,0,2,5,DEL → BOM → COK,1,5066,2019,4,24,16,0,2022,2,15,21,0,5,0
8930,1,2,5,DEL → BLR → COK,1,8908,2019,6,27,9,45,2022,2,15,23,0,13,15
8931,3,1,0,CCU → BLR,0,4149,2019,3,21,9,0,2022,2,15,11,30,2,30
8932,4,2,5,DEL → BOM → COK,1,13588,2019,9,6,14,0,2022,2,15,21,0,7,0
8933,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,21,50,2022,6,7,4,25,6,35
8934,2,0,3,BLR → BOM → DEL,1,12285,2019,3,18,14,5,2022,3,16,8,15,18,10
8935,2,1,0,CCU → BOM → BLR,1,14782,2019,5,15,18,55,2022,5,16,16,20,21,25
8936,2,1,0,CCU → BOM → BLR,1,9664,2019,5,18,8,25,2022,5,19,9,20,24,55
8937,0,0,3,BLR → DEL,0,19686,2019,1,3,13,0,2022,2,15,15,50,2,50
8938,1,1,0,CCU → DEL → BLR,1,10204,2019,12,5,10,0,2022,2,15,23,15,13,15
8939,2,1,0,CCU → BOM → BLR,1,13942,2019,5,15,6,30,2022,5,16,4,40,22,10
8940,1,0,3,BLR → DEL,0,25704,2019,1,3,21,10,2022,2,15,23,55,2,45
8941,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,14,0,2022,6,10,4,25,14,25
8942,3,3,1,MAA → CCU,0,3544,2019,1,5,17,45,2022,2,15,20,5,2,20
8943,3,1,0,CCU → BLR,0,3842,2019,6,4,14,55,2022,2,15,17,25,2,30
8944,2,2,5,DEL → BOM → COK,1,15555,2019,5,18,11,30,2022,2,15,19,0,7,30
8945,2,1,0,CCU → BOM → BLR,1,10845,2019,5,24,14,5,2022,2,15,19,50,5,45
8946,2,1,0,CCU → DEL → BLR,1,12693,2019,12,6,17,0,2022,6,13,14,25,21,25
8947,2,4,4,BOM → HYD,0,3211,2019,9,6,19,35,2022,2,15,21,5,1,30
8948,1,2,5,DEL → JAI → BOM → COK,2,9602,2019,5,15,12,0,2022,2,15,19,15,7,15
8949,4,2,5,DEL → BOM → COK,1,13378,2019,6,15,13,0,2022,6,16,1,30,12,30
8950,2,1,0,CCU → BOM → BLR,1,11135,2019,3,24,18,55,2022,3,25,18,10,23,15
8951,4,2,5,DEL → BOM → COK,1,8056,2019,3,27,8,55,2022,2,15,21,0,12,5
8952,2,2,5,DEL → BOM → COK,1,12243,2019,3,27,17,30,2022,3,28,4,25,10,55
8953,1,0,3,BLR → COK → DEL,1,8426,2019,9,3,22,0,2022,3,13,23,20,25,20
8954,3,4,4,BOM → HYD,0,2754,2019,6,15,5,45,2022,2,15,7,15,1,30
8955,3,0,2,BLR → DEL,0,3312,2019,5,27,21,10,2022,5,28,0,5,2,55
8956,0,1,0,CCU → MAA → BLR,1,4227,2019,12,6,6,20,2022,2,15,10,20,4,0
8957,2,0,3,BLR → BOM → DEL,1,26891,2019,1,3,8,55,2022,3,2,5,5,20,10
8958,4,2,5,DEL → BOM → COK,1,12525,2019,6,24,6,0,2022,2,15,19,0,13,0
8959,3,1,0,CCU → BLR,0,3848,2019,3,21,17,15,2022,2,15,19,45,2,30
8960,2,1,0,CCU → BOM → BLR,1,12682,2019,1,4,16,30,2022,2,15,23,35,7,5
8961,2,2,5,DEL → LKO → BOM → COK,2,13883,2019,6,6,9,25,2022,6,7,4,25,19,0
8963,2,1,0,CCU → BOM → BLR,1,10845,2019,6,6,8,25,2022,2,15,20,45,12,20
8964,2,0,3,BLR → BOM → DEL,1,12548,2019,12,3,21,25,2022,3,13,8,15,10,50
8965,2,1,0,CCU → BOM → BLR,1,14179,2019,9,6,18,55,2022,6,10,4,40,9,45
8966,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,16,0,2022,3,4,1,35,9,35
8968,4,2,5,DEL → BOM → COK,1,15079,2019,6,3,8,0,2022,2,15,21,0,13,0
8969,0,1,0,CCU → BLR,0,4805,2019,5,21,21,25,2022,5,22,0,5,2,40
8970,3,1,0,CCU → BLR,0,3874,2019,9,5,17,10,2022,2,15,19,40,2,30
8971,3,1,0,CCU → BLR,0,3842,2019,6,24,17,10,2022,2,15,19,40,2,30
8972,5,2,5,DEL → BOM → COK,1,5458,2019,1,6,7,0,2022,2,15,12,55,5,55
8973,2,1,0,CCU → BOM → BLR,1,14782,2019,12,5,14,5,2022,2,15,22,35,8,30
8974,2,2,5,DEL → BOM → COK,1,15765,2019,9,3,21,50,2022,3,10,18,50,21,0
8975,6,0,2,BLR → DEL,0,4669,2019,12,6,9,45,2022,2,15,12,35,2,50
8976,2,2,5,DEL → COK,0,9565,2019,6,24,11,0,2022,2,15,14,15,3,15
8977,0,2,5,DEL → BOM → COK,1,7192,2019,5,15,6,40,2022,2,15,21,0,14,20
8978,2,2,5,DEL → BOM → COK,1,15765,2019,6,3,19,45,2022,3,7,4,25,8,40
8979,2,1,0,CCU → BOM → BLR,1,14389,2019,6,5,14,5,2022,5,7,12,0,21,55
8980,2,2,5,DEL → BOM → COK,1,6541,2019,3,27,19,45,2022,3,28,4,25,8,40
8981,3,0,2,BLR → DEL,0,3626,2019,6,24,9,30,2022,2,15,12,20,2,50
8982,4,2,5,DEL → BOM → COK,1,8267,2019,9,5,7,30,2022,2,15,19,15,11,45
8983,3,1,0,CCU → IXB → BLR,1,10945,2019,5,18,11,15,2022,2,15,18,30,7,15
8984,0,2,5,DEL → BOM → COK,1,5074,2019,3,27,16,0,2022,2,15,21,0,5,0
8985,2,0,3,BLR → BOM → DEL,1,9135,2019,3,15,5,45,2022,2,15,12,25,6,40
8986,6,1,0,CCU → DEL → BLR,1,8086,2019,12,6,20,20,2022,6,13,20,20,24,0
8987,2,0,3,BLR → BOM → DEL,1,22271,2019,6,3,7,0,2022,2,15,12,25,5,25
8988,1,1,0,CCU → DEL → VGA → BLR,2,9837,2019,1,4,7,0,2022,4,2,10,0,27,0
8989,0,2,5,DEL → BOM → COK,1,14872,2019,3,3,18,35,2022,3,4,1,35,7,0
8990,2,4,4,BOM → VNS → DEL → HYD,2,23529,2019,12,3,6,30,2022,2,15,16,35,10,5
8991,2,0,2,BLR → DEL,0,8017,2019,6,6,7,10,2022,2,15,10,10,3,0
8992,2,0,3,BLR → BOM → DEL,1,12285,2019,3,18,7,0,2022,2,15,16,10,9,10
8993,4,2,5,DEL → BOM → COK,1,7006,2019,12,6,6,0,2022,2,15,21,0,15,0
8994,0,1,0,CCU → BLR,0,4805,2019,3,6,11,30,2022,2,15,14,5,2,35
8995,0,2,5,DEL → BLR → COK,1,6828,2019,3,27,5,5,2022,2,15,10,5,5,0
8996,1,4,4,BOM → HYD,0,3101,2019,12,5,6,20,2022,2,15,7,40,1,20
8997,2,4,4,BOM → HYD,0,2760,2019,3,15,19,35,2022,2,15,21,5,1,30
8998,2,1,0,CCU → DEL → BLR,1,13068,2019,9,5,20,25,2022,5,10,21,5,24,40
8999,5,0,2,BLR → DEL,0,3899,2019,4,15,20,55,2022,2,15,23,40,2,45
9000,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,12,6,9,40,2022,6,13,4,25,18,45
9001,3,0,3,BLR → DEL,0,4274,2019,3,18,5,45,2022,2,15,8,35,2,50
9002,3,0,2,BLR → DEL,0,3312,2019,5,24,5,55,2022,2,15,8,35,2,40
9003,4,2,5,DEL → BOM → COK,1,15137,2019,6,3,9,0,2022,2,15,21,0,12,0
9004,4,2,5,DEL → HYD → COK,1,6602,2019,9,4,7,5,2022,2,15,18,10,11,5
9005,6,1,0,CCU → DEL → BLR,1,8453,2019,5,24,20,20,2022,5,25,22,40,26,20
9006,2,1,0,CCU → DEL → BLR,1,9315,2019,1,5,17,0,2022,5,2,14,25,21,25
9007,0,2,5,DEL → BLR → COK,1,6387,2019,1,6,2,0,2022,2,15,7,45,5,45
9008,4,2,5,DEL → BOM → COK,1,13378,2019,6,24,11,30,2022,6,25,1,30,14,0
9009,2,4,4,BOM → HYD,0,5679,2019,3,3,2,55,2022,2,15,4,25,1,30
9010,7,0,2,BLR → DEL,0,4484,2019,5,18,23,55,2022,5,19,2,45,2,50
9011,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,14,0,2022,5,28,12,35,22,35
9012,0,0,3,BLR → DEL,0,7649,2019,3,3,7,10,2022,2,15,10,5,2,55
9013,2,1,0,CCU → BOM → BLR,1,14572,2019,9,6,6,30,2022,2,15,23,35,17,5
9014,0,4,4,BOM → HYD,0,4050,2019,6,27,6,25,2022,2,15,7,55,1,30
9015,1,0,3,BLR → BOM → BHO → DEL,2,11729,2019,3,18,8,50,2022,2,15,23,25,14,35
9016,3,1,0,CCU → BLR,0,3874,2019,4,18,6,55,2022,2,15,9,30,2,35
9017,1,2,5,DEL → MAA → COK,1,7481,2019,9,5,20,40,2022,5,10,9,25,12,45
9018,2,0,2,BLR → DEL,0,8542,2019,6,21,19,50,2022,2,15,22,50,3,0
9019,2,0,3,BLR → BOM → DEL,1,31826,2019,1,3,22,50,2022,3,2,11,25,12,35
9020,0,3,1,MAA → CCU,0,3598,2019,1,6,14,45,2022,2,15,17,5,2,20
9021,2,0,3,BLR → BOM → DEL,1,13818,2019,12,3,21,25,2022,3,13,15,15,17,50
9022,2,1,0,CCU → BOM → BLR,1,14572,2019,5,24,8,25,2022,2,15,20,45,12,20
9023,7,2,5,DEL → BLR → COK,1,6854,2019,6,15,16,45,2022,6,16,7,10,14,25
9025,3,0,2,BLR → DEL,0,3574,2019,5,27,9,30,2022,2,15,12,20,2,50
9026,6,1,0,CCU → DEL → BLR,1,9346,2019,5,15,17,0,2022,5,16,18,50,25,50
9028,4,2,5,DEL → BOM → COK,1,13798,2019,12,6,8,0,2022,2,15,21,0,13,0
9029,1,0,3,BLR → HBX → BOM → NAG → DEL,3,12359,2019,3,3,12,0,2022,3,7,10,35,22,35
9030,4,2,5,DEL → BOM → COK,1,14087,2019,9,3,18,15,2022,3,10,1,35,7,20
9031,0,3,1,MAA → CCU,0,3598,2019,3,5,19,35,2022,2,15,21,55,2,20
9032,2,1,0,CCU → BOM → BLR,1,13732,2019,5,24,18,55,2022,5,25,8,15,13,20
9033,2,2,5,DEL → BOM → COK,1,12899,2019,5,21,19,45,2022,5,22,4,25,8,40
9034,2,2,5,DEL → BOM → COK,1,14715,2019,6,6,16,0,2022,6,7,4,25,12,25
9035,6,0,2,BLR → DEL,0,5404,2019,12,4,11,30,2022,2,15,14,20,2,50
9036,2,0,2,BLR → DEL,0,5770,2019,6,24,6,0,2022,2,15,8,45,2,45
9037,7,1,0,CCU → BLR,0,5621,2019,3,24,10,20,2022,2,15,12,55,2,35
9038,0,2,5,DEL → COK,0,5001,2019,6,18,5,35,2022,2,15,8,50,3,15
9040,1,2,5,DEL → LKO → BOM → COK,2,10704,2019,3,21,12,20,2022,3,22,19,15,30,55
9041,4,2,5,DEL → BOM → COK,1,13728,2019,5,18,11,30,2022,2,15,21,0,9,30
9042,2,1,0,CCU → BOM → BLR,1,14389,2019,12,5,20,0,2022,5,13,9,20,13,20
9044,2,0,3,BLR → BOM → DEL,1,22271,2019,1,3,8,0,2022,3,2,7,40,23,40
9045,0,2,5,DEL → LKO → COK,1,6770,2019,5,27,21,50,2022,5,28,3,35,5,45
9046,7,1,0,CCU → IXR → DEL → BLR,2,5193,2019,5,24,15,10,2022,2,15,23,30,8,20
9047,2,4,4,BOM → HYD,0,4996,2019,5,24,2,55,2022,2,15,4,20,1,25
9048,0,3,1,MAA → CCU,0,8581,2019,1,3,7,55,2022,2,15,10,15,2,20
9049,1,2,5,DEL → MAA → COK,1,7481,2019,6,15,12,30,2022,6,16,9,25,20,55
9050,2,0,2,BLR → DEL,0,5199,2019,4,27,8,20,2022,2,15,11,20,3,0
9051,2,2,5,DEL → JAI → BOM → COK,2,10369,2019,6,6,9,40,2022,2,15,19,0,9,20
9052,2,4,4,BOM → HYD,0,8041,2019,6,5,7,5,2022,2,15,8,30,1,25
9053,2,2,5,DEL → ATQ → BOM → COK,2,18910,2019,9,3,8,20,2022,3,10,4,25,20,5
9054,1,1,0,CCU → DEL → AMD → BLR,2,12850,2019,1,4,7,0,2022,4,2,5,25,22,25
9055,1,2,5,DEL → BLR → COK,1,22799,2019,1,3,9,45,2022,3,2,8,15,22,30
9056,2,1,0,CCU → BOM → BLR,1,14572,2019,6,6,8,25,2022,2,15,18,15,9,50
9057,2,0,3,BLR → BOM → DEL,1,13503,2019,6,3,14,5,2022,3,7,8,15,18,10
9058,3,3,1,MAA → CCU,0,3333,2019,3,27,17,45,2022,2,15,20,5,2,20
9059,4,2,5,DEL → BOM → COK,1,7355,2019,6,6,7,30,2022,2,15,19,15,11,45
9060,4,2,5,DEL → BOM → COK,1,8074,2019,5,15,10,0,2022,2,15,21,0,11,0
9061,0,4,4,BOM → HYD,0,4050,2019,3,21,9,10,2022,2,15,10,35,1,25
9062,2,2,5,DEL → BOM → COK,1,15030,2019,9,3,2,15,2022,3,10,4,25,26,10
9063,1,2,5,DEL → HYD → MAA → COK,2,10976,2019,6,24,9,45,2022,6,25,9,25,23,40
9064,4,2,5,DEL → HYD → COK,1,7039,2019,1,6,7,10,2022,2,15,22,30,15,20
9065,2,2,5,DEL → BOM → COK,1,15555,2019,9,5,8,0,2022,2,15,19,0,11,0
9066,1,0,2,BLR → DEL,0,5229,2019,12,6,21,5,2022,2,15,23,55,2,50
9067,0,2,5,DEL → MAA → COK,1,5637,2019,1,6,2,0,2022,2,15,7,25,5,25
9068,1,2,5,DEL → JAI → BOM → COK,2,9654,2019,6,27,12,0,2022,6,28,7,40,19,40
9069,2,1,0,CCU → BOM → BLR,1,8587,2019,5,24,18,55,2022,5,25,10,5,15,10
9070,3,4,4,BOM → HYD,0,2018,2019,5,21,13,15,2022,2,15,14,45,1,30
9071,6,1,0,CCU → DEL → BLR,1,9346,2019,5,24,20,20,2022,5,25,23,25,27,5
9072,2,2,5,DEL → BDQ → BOM → COK,2,9271,2019,3,21,10,45,2022,3,22,18,50,32,5
9073,2,2,5,DEL → IDR → BOM → COK,2,13293,2019,3,6,5,30,2022,2,15,19,0,13,30
9074,2,2,5,DEL → MAA → BOM → COK,2,8099,2019,3,27,17,35,2022,3,28,19,45,26,10
9075,1,2,5,DEL → MAA → COK,1,7953,2019,6,6,9,45,2022,6,7,9,25,23,40
9076,0,2,5,DEL → BOM → COK,1,5884,2019,12,6,18,35,2022,6,13,1,30,6,55
9077,2,0,2,BLR → DEL,0,8017,2019,6,6,19,50,2022,2,15,22,50,3,0
9078,3,1,0,CCU → BLR,0,4175,2019,5,18,17,10,2022,2,15,19,40,2,30
9079,4,2,5,DEL → HYD → COK,1,10697,2019,3,6,7,5,2022,2,15,22,30,15,25
9080,6,0,2,BLR → DEL,0,4879,2019,12,6,17,0,2022,2,15,19,35,2,35
9081,3,0,2,BLR → DEL,0,3972,2019,1,4,9,30,2022,2,15,12,20,2,50
9082,4,2,5,DEL → BOM → COK,1,7199,2019,3,6,19,0,2022,6,4,1,30,6,30
9083,2,1,0,CCU → DEL → BLR,1,9315,2019,6,5,20,25,2022,5,7,22,5,25,40
9084,3,0,2,BLR → DEL,0,4424,2019,1,5,9,30,2022,2,15,12,20,2,50
9085,3,1,0,CCU → BLR,0,3842,2019,6,4,6,55,2022,2,15,9,30,2,35
9086,4,2,5,DEL → BOM → COK,1,7155,2019,3,27,10,45,2022,2,15,19,15,8,30
9087,1,2,5,DEL → BOM → COK,1,9930,2019,6,15,7,0,2022,2,15,19,15,12,15
9088,4,2,5,DEL → BOM → COK,1,8267,2019,9,5,11,40,2022,2,15,19,15,7,35
9089,4,2,5,DEL → BOM → COK,1,10878,2019,12,6,8,30,2022,2,15,19,0,10,30
9090,0,1,0,CCU → BLR,0,4805,2019,6,24,15,15,2022,2,15,17,45,2,30
9091,4,2,5,DEL → BOM → COK,1,13588,2019,6,15,11,30,2022,2,15,21,0,9,30
9092,0,2,5,DEL → BOM → COK,1,13612,2019,6,3,4,45,2022,2,15,13,20,8,35
9093,0,2,5,DEL → BOM → COK,1,6629,2019,6,6,9,15,2022,6,7,1,30,16,15
9094,0,2,5,DEL → COK,0,5602,2019,12,6,14,25,2022,2,15,17,40,3,15
9095,3,2,5,DEL → MAA → COK,1,5584,2019,4,15,6,5,2022,2,15,11,20,5,15
9096,0,0,2,BLR → DEL,0,3944,2019,5,21,10,10,2022,2,15,13,0,2,50
9098,2,1,0,CCU → BOM → BLR,1,9664,2019,12,5,20,0,2022,5,13,12,0,16,0
9100,0,2,5,DEL → BOM → COK,1,5884,2019,6,15,18,35,2022,6,16,1,30,6,55
9101,0,1,0,CCU → BLR,0,4805,2019,4,27,11,30,2022,2,15,14,5,2,35
9102,6,0,3,BLR → DEL,0,13384,2019,3,3,16,0,2022,2,15,18,35,2,35
9103,4,2,5,DEL → HYD → COK,1,9647,2019,1,6,13,15,2022,2,15,22,30,9,15
9104,2,1,0,CCU → DEL → BLR,1,11468,2019,1,5,17,0,2022,5,2,19,10,26,10
9105,7,1,0,CCU → DEL → BLR,1,5193,2019,12,5,22,40,2022,5,13,10,40,12,0
9107,7,0,3,BLR → DEL,0,6478,2019,3,3,23,25,2022,3,7,2,10,2,45
9108,4,2,5,DEL → BOM → COK,1,13728,2019,5,18,9,0,2022,2,15,21,0,12,0
9109,6,1,0,CCU → DEL → BLR,1,9556,2019,5,18,17,0,2022,5,19,20,20,27,20
9111,6,4,4,BOM → DEL → HYD,1,12396,2019,6,3,10,25,2022,2,15,22,55,12,30
9112,2,2,5,DEL → BOM → COK,1,10263,2019,6,15,19,15,2022,6,16,4,25,9,10
9113,2,1,0,CCU → BOM → BLR,1,14782,2019,5,21,8,25,2022,2,15,20,45,12,20
9114,2,4,4,BOM → HYD,0,5679,2019,12,5,10,20,2022,2,15,11,50,1,30
9115,3,1,0,CCU → IXB → BLR,1,7805,2019,5,15,15,55,2022,2,15,21,25,5,30
9116,2,2,5,DEL → BOM → COK,1,10263,2019,6,27,15,0,2022,6,28,19,0,28,0
9117,2,0,2,BLR → DEL,0,5199,2019,5,18,19,50,2022,2,15,22,50,3,0
9118,0,4,4,BOM → HYD,0,4050,2019,3,5,6,25,2022,2,15,7,55,1,30
9119,7,0,2,BLR → DEL,0,3384,2019,6,15,11,10,2022,2,15,13,55,2,45
9120,1,2,5,DEL → BLR → COK,1,7175,2019,5,27,17,40,2022,2,15,23,0,5,20
9121,1,2,5,DEL → BLR → COK,1,8908,2019,5,15,20,30,2022,5,16,23,0,26,30
9122,2,2,5,DEL → JAI → BOM → COK,2,13015,2019,1,6,9,40,2022,6,2,12,35,26,55
9123,2,1,0,CCU → BOM → BLR,1,13585,2019,6,5,21,10,2022,5,7,8,15,11,5
9124,7,1,0,CCU → BLR,0,4108,2019,5,15,22,50,2022,5,16,1,20,2,30
9125,2,4,4,BOM → HYD,0,2072,2019,3,15,2,55,2022,2,15,4,25,1,30
9126,2,2,5,DEL → BOM → COK,1,12374,2019,9,5,20,55,2022,5,10,4,25,7,30
9127,1,0,3,BLR → BOM → IXC → DEL,2,13304,2019,12,3,8,50,2022,3,13,13,55,29,5
9128,2,1,0,CCU → BOM → BLR,1,8530,2019,12,6,16,30,2022,6,13,10,5,17,35
9129,2,1,0,CCU → BOM → BLR,1,14572,2019,6,6,18,55,2022,6,7,19,50,24,55
9131,2,0,2,BLR → DEL,0,8017,2019,9,6,8,20,2022,2,15,11,20,3,0
9132,0,1,0,CCU → BLR,0,4805,2019,6,6,21,25,2022,6,7,0,5,2,40
9133,1,0,3,BLR → HYD → DEL,1,5119,2019,9,3,6,50,2022,2,15,12,15,5,25
9134,2,1,0,CCU → BOM → BLR,1,9664,2019,5,18,8,25,2022,5,19,8,15,23,50
9135,1,1,0,CCU → IXR → DEL → BLR,2,12724,2019,9,6,5,50,2022,6,10,12,30,30,40
9136,5,0,2,BLR → DEL,0,3420,2019,12,5,20,55,2022,2,15,23,40,2,45
9137,2,0,3,BLR → BOM → DEL,1,11088,2019,12,3,22,55,2022,3,13,10,45,11,50
9138,0,1,0,CCU → BLR,0,4175,2019,12,4,22,15,2022,4,13,0,50,2,35
9139,2,2,5,DEL → BOM → COK,1,10263,2019,9,6,8,0,2022,6,10,4,25,20,25
9140,2,2,5,DEL → IDR → BOM → COK,2,12610,2019,6,15,9,35,2022,6,16,12,35,27,0
9141,6,0,2,BLR → DEL,0,4669,2019,3,6,7,0,2022,2,15,9,40,2,40
9142,3,4,4,BOM → HYD,0,1966,2019,5,24,22,45,2022,5,25,0,15,1,30
9143,0,4,4,BOM → HYD,0,4050,2019,1,6,6,25,2022,2,15,7,55,1,30
9144,1,1,0,CCU → BLR,0,5196,2019,12,4,14,15,2022,2,15,16,45,2,30
9145,0,1,0,CCU → BLR,0,4805,2019,5,18,20,20,2022,2,15,22,55,2,35
9146,0,0,3,BLR → DEL,0,7649,2019,3,3,13,0,2022,2,15,15,50,2,50
9147,0,3,1,MAA → CCU,0,3851,2019,3,5,7,55,2022,2,15,10,15,2,20
9148,1,0,2,BLR → DEL,0,6122,2019,4,15,10,0,2022,2,15,12,45,2,45
9149,0,3,1,MAA → CCU,0,3541,2019,6,18,5,15,2022,2,15,7,40,2,25
9150,2,0,3,BLR → BOM → DEL,1,9135,2019,3,15,5,45,2022,2,15,11,25,5,40
9151,2,1,0,CCU → BOM → BLR,1,10845,2019,6,6,18,55,2022,6,7,22,35,27,40
9152,0,3,1,MAA → CCU,0,5278,2019,3,6,22,5,2022,6,4,0,25,2,20
9153,0,2,5,DEL → BOM → COK,1,5074,2019,6,4,16,0,2022,2,15,21,0,5,0
9154,3,1,0,CCU → BLR,0,3842,2019,6,24,6,55,2022,2,15,9,30,2,35
9155,4,2,5,DEL → BOM → COK,1,10878,2019,3,6,7,30,2022,2,15,19,0,11,30
9156,2,2,5,DEL → BOM → COK,1,5407,2019,3,27,17,30,2022,3,28,19,45,26,15
9157,2,1,0,CCU → DEL → BLR,1,14152,2019,9,6,17,0,2022,6,10,9,45,16,45
9158,2,2,5,DEL → BDQ → BOM → COK,2,14238,2019,3,6,18,25,2022,6,4,12,35,18,10
9159,0,4,4,BOM → HYD,0,2755,2019,6,24,1,40,2022,2,15,3,10,1,30
9160,1,1,0,CCU → DEL → BLR,1,11307,2019,5,18,7,0,2022,2,15,20,25,13,25
9161,7,1,0,CCU → DEL → BLR,1,5193,2019,1,5,22,40,2022,5,2,10,40,12,0
9162,6,3,1,MAA → CCU,0,3688,2019,12,6,7,5,2022,2,15,9,20,2,15
9163,4,2,5,DEL → BOM → COK,1,12193,2019,3,6,3,50,2022,2,15,19,0,15,10
9164,2,2,5,DEL → BOM → COK,1,12899,2019,5,27,13,0,2022,2,15,19,0,6,0
9165,2,2,5,DEL → BOM → COK,1,14925,2019,9,6,19,45,2022,6,10,19,0,23,15
9166,3,1,0,CCU → KNU → BLR,1,8480,2019,5,24,11,35,2022,2,15,18,50,7,15
9167,4,2,5,DEL → BOM → COK,1,6944,2019,5,27,14,0,2022,5,28,1,30,11,30
9168,4,2,5,DEL → BOM → COK,1,7355,2019,6,27,6,40,2022,2,15,19,15,12,35
9169,4,2,5,DEL → BOM → COK,1,12193,2019,6,6,9,0,2022,2,15,19,0,10,0
9170,0,0,2,BLR → DEL,0,3944,2019,3,5,21,15,2022,5,4,0,15,3,0
9171,2,2,5,DEL → AMD → BOM → COK,2,15130,2019,6,5,19,10,2022,5,7,19,0,23,50
9172,6,0,2,BLR → DEL,0,5404,2019,9,4,7,0,2022,2,15,9,40,2,40
9173,2,2,5,DEL → LKO → BOM → COK,2,13883,2019,6,27,9,25,2022,6,28,4,25,19,0
9174,2,4,4,BOM → HYD,0,5679,2019,3,21,19,35,2022,2,15,21,5,1,30
9175,6,0,2,BLR → DEL,0,5404,2019,4,27,11,30,2022,2,15,14,20,2,50
9176,6,0,2,BLR → DEL,0,4879,2019,6,27,21,0,2022,2,15,23,50,2,50
9177,0,2,5,DEL → HYD → MAA → COK,2,6495,2019,3,27,6,40,2022,2,15,21,20,14,40
9178,0,0,3,BLR → DEL,0,4778,2019,3,24,1,30,2022,2,15,4,15,2,45
9179,1,4,4,BOM → HYD,0,3626,2019,6,6,13,55,2022,2,15,15,25,1,30
9180,1,1,0,CCU → BBI → BOM → BLR,2,9259,2019,1,4,12,0,2022,4,2,18,30,30,30
9181,2,2,5,DEL → BOM → COK,1,10263,2019,6,6,13,0,2022,2,15,19,0,6,0
9182,1,0,3,BLR → CCU → BBI → HYD → VGA → DEL,4,17687,2019,1,3,5,50,2022,3,2,11,20,29,30
9183,0,1,0,CCU → BLR,0,4175,2019,3,4,15,15,2022,2,15,17,45,2,30
9184,4,2,5,DEL → BOM → COK,1,7486,2019,5,21,10,20,2022,5,22,1,30,15,10
9185,1,1,0,CCU → JAI → BOM → BLR,2,11223,2019,5,18,8,20,2022,5,19,11,10,26,50
